-6.440647244453430176e-01,-6.930355429649353027e-01
-1.299217820167541504e+00,-7.412545084953308105e-01
-7.530976533889770508e-01,-3.799461424350738525e-01
-1.704736053943634033e-01,-5.264989733695983887e-01
7.215276360511779785e-01,2.059568315744400024e-01
2.276516407728195190e-01,-1.393138468265533447e-01
-7.696117162704467773e-01,-3.719225823879241943e-01
-8.237978816032409668e-01,-8.501392602920532227e-01
-1.557059526443481445e+00,-1.615740060806274414e-01
2.573367655277252197e-01,-1.915699243545532227e-01
-6.019219756126403809e-01,-5.679693818092346191e-01
9.400349855422973633e-01,-9.391691088676452637e-01
8.112583756446838379e-01,-3.924984037876129150e-01
-6.010737419128417969e-01,-1.239221453666687012e+00
-8.862196803092956543e-01,-6.147135496139526367e-01
-1.016777157783508301e+00,-1.088664829730987549e-01
-3.599229156970977783e-01,-9.982525706291198730e-01
-1.182833462953567505e-01,-4.872884750366210938e-01
-2.078714221715927124e-01,-8.673604726791381836e-01
-3.345227837562561035e-01,-5.239374637603759766e-01
5.035316348075866699e-01,-2.436999976634979248e-02
1.022748589515686035e+00,-7.484937310218811035e-01
6.093984246253967285e-01,-8.884758353233337402e-01
-8.186218142509460449e-02,-1.005783081054687500e+00
2.641924619674682617e-01,4.664611071348190308e-02
-1.192500829696655273e+00,-7.248216867446899414e-01
-6.910520195960998535e-01,-8.703288435935974121e-01
-4.610488116741180420e-01,-9.048236012458801270e-01
-2.705126404762268066e-01,-5.422967672348022461e-01
5.622547864913940430e-01,-7.870220541954040527e-01
1.109546869993209839e-01,1.225200667977333069e-01
-1.048493534326553345e-01,-1.756538897752761841e-01
-4.813510477542877197e-01,-1.004263982176780701e-01
-9.846089482307434082e-01,-1.184546470642089844e+00
5.057414174079895020e-01,-7.712129354476928711e-01
1.180106997489929199e+00,-3.250333964824676514e-01
-7.056463956832885742e-01,6.826669722795486450e-02
-8.935893774032592773e-01,-6.816333532333374023e-01
8.291027545928955078e-01,-1.057742834091186523e+00
1.466266274452209473e+00,-8.094674944877624512e-01
-1.640063971281051636e-01,-8.489975333213806152e-01
-2.415208518505096436e-01,-3.876186013221740723e-01
3.068097531795501709e-01,-4.706473052501678467e-01
6.678932905197143555e-02,-6.018345355987548828e-01
-1.762684285640716553e-01,-1.290246725082397461e+00
1.481805801391601562e+00,-8.968478441238403320e-01
-5.230436921119689941e-01,-6.665381789207458496e-01
1.921713709831237793e+00,-4.842044115066528320e-01
-3.426811099052429199e-01,-7.868192791938781738e-01
3.592520654201507568e-01,-4.713903963565826416e-01
5.597196817398071289e-01,2.117152810096740723e-01
-5.600006133317947388e-02,-3.841572999954223633e-01
-6.072316169738769531e-01,-4.365637004375457764e-01
-5.159473419189453125e-01,-1.147329062223434448e-01
3.491212129592895508e-01,-1.066377282142639160e+00
-1.155302286148071289e+00,-5.781018733978271484e-01
-1.036070108413696289e+00,-2.335275113582611084e-01
-6.649205684661865234e-01,-4.919885993003845215e-01
7.825521826744079590e-01,-1.539643108844757080e-01
2.920049428939819336e-01,-1.872381120920181274e-01
-4.017041325569152832e-01,-1.967924088239669800e-01
-7.461477071046829224e-02,-8.652586340904235840e-01
-4.977665543556213379e-01,-1.060778498649597168e+00
-3.897412717342376709e-01,-1.386137753725051880e-01
