2.464752644300460815e-02,-1.111145541071891785e-01,-1.466213613748550415e-01,-1.090653091669082642e-01,-4.375158995389938354e-02,-3.998238593339920044e-02,-2.181020379066467285e-02,2.678395211696624756e-01,1.944154947996139526e-01,1.393276602029800415e-01,5.219953507184982300e-02,8.915905654430389404e-02,-5.350298807024955750e-02,1.242721006274223328e-01,1.236326619982719421e-01,-1.849354505538940430e-01,1.036968082189559937e-01,-8.622851222753524780e-02,-1.167945340275764465e-01,2.194641716778278351e-02,-2.117393910884857178e-02,1.904767304658889771e-01,-7.001453638076782227e-02,1.124605014920234680e-01,9.254776686429977417e-02,-1.232468895614147186e-02,-1.164662688970565796e-01,-3.297573328018188477e-01,-4.670050740242004395e-02,-5.738509073853492737e-02,2.494581192731857300e-01,-4.924516007304191589e-02,2.629885375499725342e-01,4.431192949414253235e-02,-4.170522093772888184e-02,-1.079098731279373169e-01,4.512866213917732239e-02,-1.435564607381820679e-01,-7.563716173171997070e-02,-2.253265082836151123e-01,2.979786694049835205e-01,9.977363795042037964e-02,8.572309464216232300e-02,-1.928492332808673382e-03,-1.842225342988967896e-01,1.654105633497238159e-02,6.947150081396102905e-02,-1.780846863985061646e-01,-7.201327383518218994e-02,2.377880513668060303e-01,9.977661818265914917e-02,2.155676335096359253e-01,-2.867242880165576935e-02,-5.277057364583015442e-02,-5.189182609319686890e-02,-2.067530751228332520e-01,-8.309858851134777069e-03,-2.518275193870067596e-02,2.792371213436126709e-01,-1.724728643894195557e-01,-6.014801096171140671e-03,-5.520754493772983551e-03,-1.283370554447174072e-01,-7.320591807365417480e-02
1.902259886264801025e-01,-5.750387310981750488e-01,-1.862961500883102417e-01,-1.387134045362472534e-01,7.269167900085449219e-02,-1.100009605288505554e-01,-3.568432033061981201e-01,4.983220100402832031e-01,2.235677987337112427e-01,1.122140511870384216e-01,8.065509051084518433e-02,4.823333024978637695e-01,1.799052208662033081e-01,6.305139511823654175e-02,4.608383178710937500e-01,3.218982815742492676e-01,4.095465540885925293e-01,-2.046241313219070435e-01,-1.831937283277511597e-01,-1.691005527973175049e-01,3.405249416828155518e-01,3.328736424446105957e-01,-2.987985610961914062e-01,3.803673088550567627e-01,2.801881730556488037e-01,-2.089011222124099731e-01,-2.915458083152770996e-01,2.621714770793914795e-01,-3.158980906009674072e-01,-2.398152202367782593e-01,3.829586803913116455e-01,6.796301603317260742e-01,1.801899075508117676e-01,1.881978213787078857e-01,-3.117823004722595215e-01,-1.909795701503753662e-01,5.680423378944396973e-01,-1.601200103759765625e-01,-1.812652200460433960e-01,4.683041770476847887e-04,4.089738428592681885e-01,-2.285973131656646729e-01,1.002361848950386047e-01,-1.241094991564750671e-01,-3.373546302318572998e-01,3.602225780487060547e-01,2.961618602275848389e-01,-9.320081025362014771e-02,1.610701233148574829e-01,2.570016682147979736e-01,3.688450455665588379e-01,4.023413360118865967e-01,1.715466976165771484e-01,-1.258126553148031235e-02,5.457218885421752930e-01,-3.245877623558044434e-01,-3.833896219730377197e-01,-3.235806226730346680e-01,3.962329924106597900e-01,-4.042678773403167725e-01,3.565073609352111816e-01,-3.399416804313659668e-02,9.077391028404235840e-02,3.069411218166351318e-01
1.890002638101577759e-01,5.258301272988319397e-02,8.527491241693496704e-02,6.723877787590026855e-02,8.790592662990093231e-03,-6.267128884792327881e-02,3.117982670664787292e-02,1.408969238400459290e-02,1.040740218013525009e-02,1.452867388725280762e-01,5.878296867012977600e-02,5.368749052286148071e-02,1.541251540184020996e-01,7.078398019075393677e-02,-4.943199828267097473e-02,4.071014225482940674e-01,-2.355246543884277344e-01,-4.221050813794136047e-02,2.079052850604057312e-02,-2.262331396341323853e-01,-1.265882998704910278e-01,-9.788307547569274902e-02,1.802482642233371735e-02,8.363070897758007050e-03,1.056401245296001434e-02,1.383557822555303574e-02,8.834268152713775635e-02,-1.972194910049438477e-01,-7.299887388944625854e-02,-2.353491447865962982e-02,-3.504549339413642883e-02,6.049561128020286560e-02,-6.954023987054824829e-02,5.133906006813049316e-02,-1.336181629449129105e-02,2.221133559942245483e-01,-1.081389859318733215e-01,4.603590443730354309e-02,1.100677400827407837e-01,1.900927424430847168e-01,3.179191797971725464e-02,-7.869873195886611938e-02,1.898737847805023193e-01,3.205036744475364685e-02,-1.679421663284301758e-01,8.559636026620864868e-02,-2.139329463243484497e-01,2.989021241664886475e-01,-1.313333660364151001e-01,2.315358258783817291e-02,2.904449999332427979e-01,9.260703623294830322e-02,4.703105241060256958e-02,1.745105832815170288e-01,-9.961485862731933594e-02,5.310946330428123474e-02,-9.560655057430267334e-02,1.137419044971466064e-01,1.191462054848670959e-01,-2.013869285583496094e-01,3.177812695503234863e-02,-2.287461794912815094e-02,-1.355706602334976196e-01,1.257787793874740601e-01
-5.756250768899917603e-02,-4.925005603581666946e-03,-3.680945038795471191e-01,2.542798519134521484e-01,1.223061606287956238e-01,-4.738423526287078857e-01,4.363251104950904846e-02,2.109947651624679565e-01,-1.516897529363632202e-01,-6.579144299030303955e-02,-2.273643761873245239e-01,-1.837143790908157825e-03,-1.472319811582565308e-01,-2.764113545417785645e-01,-1.586756855249404907e-01,-5.377930402755737305e-01,1.006034612655639648e-01,-8.090035617351531982e-02,1.037221848964691162e-01,-9.218820184469223022e-02,-1.072523444890975952e-01,-1.673783361911773682e-01,1.757542341947555542e-01,-1.486150324344635010e-01,-2.907354235649108887e-01,1.488282345235347748e-02,-1.033407077193260193e-01,9.474857896566390991e-02,5.327771231532096863e-02,2.483344376087188721e-01,-2.128634303808212280e-01,-6.058716401457786560e-02,-2.002166807651519775e-01,-2.386285066604614258e-01,-1.818870902061462402e-01,-2.521135210990905762e-01,5.838361382484436035e-02,-2.060026675462722778e-01,2.167210541665554047e-02,-1.901078820228576660e-01,-1.835054308176040649e-01,1.511234343051910400e-01,6.220264732837677002e-02,-1.078751124441623688e-02,-8.250898681581020355e-04,-7.692094892263412476e-02,1.473493874073028564e-01,-7.552312612533569336e-01,-2.215569764375686646e-01,-4.758746027946472168e-01,-2.949225008487701416e-01,2.684081345796585083e-02,-7.510243356227874756e-02,-1.844013109803199768e-02,-6.355903297662734985e-02,3.085348606109619141e-01,-3.324816748499870300e-02,-5.549448356032371521e-02,5.359382927417755127e-02,5.737007036805152893e-02,5.184877291321754456e-02,6.761145591735839844e-02,-2.532534301280975342e-01,-1.218428928405046463e-02
1.484698355197906494e-01,-1.191107258200645447e-01,4.786733072251081467e-03,-4.192874729633331299e-01,-2.418383508920669556e-01,-2.069907933473587036e-01,-2.207937687635421753e-01,9.988186508417129517e-02,1.709804087877273560e-01,-3.112601488828659058e-02,9.202937036752700806e-02,3.127081319689750671e-02,1.075087413191795349e-01,3.212567269802093506e-01,1.778286546468734741e-01,-5.208584666252136230e-01,2.266236096620559692e-01,-8.274378627538681030e-02,8.517451584339141846e-03,-4.468221217393875122e-02,2.307450175285339355e-01,8.169221132993698120e-02,-1.034654751420021057e-01,2.285870015621185303e-01,2.821469120681285858e-02,-2.724285721778869629e-01,-1.505440026521682739e-01,7.350496947765350342e-02,2.452605776488780975e-02,-1.783051788806915283e-01,3.703819215297698975e-02,1.415434628725051880e-01,1.114618554711341858e-01,-6.060105562210083008e-02,-3.900203108787536621e-02,2.066765874624252319e-01,1.080307811498641968e-01,-2.851340770721435547e-01,-9.824901819229125977e-02,4.608484506607055664e-01,1.588123291730880737e-02,-1.029469445347785950e-01,-1.528576761484146118e-01,-8.643060922622680664e-02,-1.539271604269742966e-02,2.153486460447311401e-01,3.338620960712432861e-01,-1.606074273586273193e-01,1.774958521127700806e-01,4.224710166454315186e-02,1.115865111351013184e-01,2.675566263496875763e-02,2.075590342283248901e-01,-7.504552602767944336e-02,1.099213212728500366e-01,7.924009859561920166e-02,-1.582867056131362915e-01,-2.101398408412933350e-01,1.508673727512359619e-01,-1.013807281851768494e-01,2.260400205850601196e-01,4.862631671130657196e-03,4.355727136135101318e-01,6.721298396587371826e-02
1.051064431667327881e-01,-5.440863966941833496e-01,-4.372904002666473389e-01,-1.408089995384216309e-01,-9.742391295731067657e-03,-3.223778605461120605e-01,-3.800865709781646729e-01,2.673470675945281982e-01,2.291789352893829346e-01,-3.022091835737228394e-02,9.508038312196731567e-02,2.635915577411651611e-01,1.983248293399810791e-01,2.607445120811462402e-01,3.622695505619049072e-01,-1.167185455560684204e-01,4.268909990787506104e-01,-2.019618600606918335e-01,-1.630306243896484375e-01,-1.503647863864898682e-01,4.096350967884063721e-01,1.141207441687583923e-01,-2.587537169456481934e-01,2.880186736583709717e-01,2.979533672332763672e-01,-3.052613437175750732e-01,-1.889115422964096069e-01,1.382010430097579956e-01,-3.339405953884124756e-01,-1.459493190050125122e-01,4.268716871738433838e-01,6.249047517776489258e-01,2.888763844966888428e-01,7.634112983942031860e-02,-3.145086765289306641e-01,-1.556691825389862061e-01,5.135704278945922852e-01,-2.712021172046661377e-01,-2.340408563613891602e-01,-1.813431680202484131e-01,4.047601819038391113e-01,-2.626207768917083740e-01,1.690336465835571289e-01,-2.484274655580520630e-01,-2.685052752494812012e-01,2.115035802125930786e-01,4.390199184417724609e-01,-3.741121590137481689e-01,7.376977801322937012e-02,2.580364644527435303e-01,5.454124510288238525e-02,2.062027454376220703e-01,2.603646516799926758e-01,9.596353396773338318e-03,5.340508222579956055e-01,-3.248188197612762451e-01,-3.506046235561370850e-01,-4.031392037868499756e-01,2.407636940479278564e-01,-2.615773975849151611e-01,2.635505795478820801e-01,4.802211746573448181e-02,-6.137161701917648315e-02,3.469373285770416260e-01
2.565413415431976318e-01,-4.271960556507110596e-01,-7.039272785186767578e-02,-1.839202344417572021e-01,-2.225396186113357544e-01,5.409646406769752502e-02,-5.051891803741455078e-01,4.457879662513732910e-01,4.229630529880523682e-01,1.887456178665161133e-01,8.409091085195541382e-02,2.608867287635803223e-01,1.046566590666770935e-01,-1.689988188445568085e-02,1.606933623552322388e-01,1.150163859128952026e-01,1.682258844375610352e-01,-9.467168897390365601e-02,-2.373661845922470093e-01,-2.273785620927810669e-01,2.648668289184570312e-01,2.857044041156768799e-01,-1.502807904034852982e-02,2.969050407409667969e-01,2.515705525875091553e-01,-1.198207736015319824e-01,-1.624711751937866211e-01,-9.261377155780792236e-02,-3.626157045364379883e-01,-7.568331062793731689e-02,2.364896386861801147e-01,5.964242815971374512e-01,6.244982406497001648e-02,2.264569550752639771e-01,-4.218167960643768311e-01,-1.034875154495239258e+00,6.053549051284790039e-01,4.404763132333755493e-02,-2.271481305360794067e-01,5.317015945911407471e-02,2.083768695592880249e-01,4.569777101278305054e-02,8.375807106494903564e-02,-2.213789969682693481e-01,-2.314991652965545654e-01,2.025582194328308105e-01,-8.687772788107395172e-03,1.939097195863723755e-01,2.847467958927154541e-01,4.387084543704986572e-01,5.551512241363525391e-01,5.092715099453926086e-02,1.509106606245040894e-01,1.481382101774215698e-01,4.301085770130157471e-01,-2.718856036663055420e-01,-3.910027742385864258e-01,-2.730508446693420410e-01,1.642012149095535278e-01,-1.891362816095352173e-01,7.235499098896980286e-03,-5.108519792556762695e-01,-2.683410607278347015e-02,1.959169507026672363e-01
-2.535772323608398438e-02,-1.009083464741706848e-01,-4.698922485113143921e-02,8.809810876846313477e-02,6.302845478057861328e-02,-1.542066633701324463e-01,-1.662720143795013428e-01,-8.210679143667221069e-02,-4.944363608956336975e-02,-5.528425425291061401e-02,1.249969005584716797e-01,1.106234416365623474e-01,5.522048100829124451e-02,-7.889093458652496338e-02,-1.165630109608173370e-02,-1.762543469667434692e-01,1.374605447053909302e-01,-1.397915780544281006e-01,-7.051132619380950928e-02,1.229523047804832458e-01,3.049070835113525391e-01,-1.942329555749893188e-01,-1.599644571542739868e-01,1.597261577844619751e-01,5.634460225701332092e-02,-3.080645948648452759e-02,-4.001032188534736633e-02,1.247733831405639648e-01,-6.238316372036933899e-02,9.727174043655395508e-02,8.199658244848251343e-02,5.619215965270996094e-02,-8.144798874855041504e-02,-3.929808735847473145e-01,-3.848427161574363708e-02,1.236071810126304626e-01,6.007532402873039246e-02,1.119719073176383972e-01,2.222560644149780273e-01,-3.869205713272094727e-02,-9.540401399135589600e-02,5.757641047239303589e-03,-8.850644528865814209e-02,-2.426898479461669922e-02,7.026980072259902954e-02,1.339054256677627563e-01,1.668446063995361328e-01,-7.490618154406547546e-03,1.847143769264221191e-01,1.034170272760093212e-03,-3.662119805812835693e-01,-3.594237938523292542e-02,1.977644711732864380e-01,-1.305397450923919678e-01,1.489473730325698853e-01,6.756974011659622192e-02,-1.447507143020629883e-01,-1.815434843301773071e-01,-6.245226040482521057e-02,8.462660014629364014e-02,-2.732289955019950867e-02,4.425445199012756348e-02,-1.956719160079956055e-01,1.654095649719238281e-01
2.163634896278381348e-01,-1.483006775379180908e-01,-1.303444057703018188e-01,4.282735288143157959e-02,1.199090480804443359e-02,-1.121028214693069458e-01,-2.425483912229537964e-01,1.430680453777313232e-01,6.512593477964401245e-02,2.307401783764362335e-02,1.203584298491477966e-01,1.125368550419807434e-01,8.061151951551437378e-02,-8.122928440570831299e-02,2.171579450368881226e-01,2.074797749519348145e-01,4.320741817355155945e-02,-1.657561361789703369e-01,-4.490790888667106628e-02,-9.319509565830230713e-02,-2.819933556020259857e-02,-9.341402351856231689e-02,-1.669774949550628662e-01,8.831110782921314240e-03,-6.795120239257812500e-02,-1.304372996091842651e-01,9.787276387214660645e-02,-1.323346942663192749e-01,-1.204493567347526550e-01,-1.838035434484481812e-01,4.720171540975570679e-02,1.687707304954528809e-01,1.665762215852737427e-01,1.193048357963562012e-01,-7.033161818981170654e-02,-1.735859215259552002e-01,1.441210955381393433e-01,-1.600110232830047607e-01,-3.980413824319839478e-02,1.390441507101058960e-01,1.558028906583786011e-01,-9.122744202613830566e-02,2.035752534866333008e-01,-2.222148329019546509e-01,-1.462393999099731445e-01,5.460179969668388367e-02,-1.698919571936130524e-02,-1.939808577299118042e-02,-1.768026202917098999e-01,-8.107532560825347900e-02,8.195385336875915527e-02,2.742444872856140137e-01,3.460698202252388000e-02,-2.262872271239757538e-02,1.446099430322647095e-01,-1.058797985315322876e-01,-2.322304397821426392e-01,-6.657077372074127197e-02,2.053118199110031128e-01,-1.268798857927322388e-01,-9.620095044374465942e-02,-1.299556642770767212e-01,8.748043328523635864e-02,1.133460327982902527e-01
2.706371247768402100e-01,-2.285922765731811523e-01,3.271888941526412964e-02,-8.070844225585460663e-03,5.311661958694458008e-01,2.577122151851654053e-01,-3.261356353759765625e-01,2.952178120613098145e-01,6.440314650535583496e-02,9.544558823108673096e-02,1.182105019688606262e-01,2.272273302078247070e-01,1.736892908811569214e-01,-4.380391910672187805e-02,2.441015541553497314e-01,7.885134965181350708e-02,2.679670453071594238e-01,-3.742581605911254883e-02,-1.973126083612442017e-01,-3.537910059094429016e-03,1.584339141845703125e-01,-9.836545586585998535e-02,-5.370716098695993423e-04,1.042440682649612427e-01,1.106158122420310974e-01,-9.221287071704864502e-02,1.327081471681594849e-01,5.225630998611450195e-01,-1.513817310333251953e-01,-1.346486359834671021e-01,9.090722352266311646e-02,1.314231902360916138e-01,1.239169985055923462e-01,5.207427591085433960e-02,-1.601054519414901733e-02,1.697325408458709717e-01,1.476044803857803345e-01,6.881114095449447632e-02,1.559199541807174683e-01,1.861749440431594849e-01,4.123803973197937012e-01,-5.307338666170835495e-03,-3.144390881061553955e-02,-3.609381243586540222e-02,-1.360680460929870605e-01,1.733424961566925049e-01,1.959846466779708862e-01,-4.035311564803123474e-02,-2.043299525976181030e-01,-1.432317644357681274e-01,-1.832051761448383331e-02,2.510755658149719238e-01,5.457237735390663147e-02,1.944924145936965942e-01,1.899803131818771362e-01,1.272627413272857666e-01,-1.005658507347106934e-01,-3.332008123397827148e-01,1.333673745393753052e-01,-2.000472247600555420e-01,5.032431334257125854e-02,1.433056443929672241e-01,-3.810855373740196228e-02,-3.624791651964187622e-02
